theme,group_path,display_name,layer_name,id,type,service_url,public,image_type,min_resolution_hint,max_resolution_hint,queryable,ogc_server,metadata_url,publication_date,last_update_date,revision,metadata_json,dimensions_json,child_layers_json
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti potenziali (2006),ac_023_1_v1_0_rive_laghi_canneti_potenziali_2006,1891,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_potenziali_2006.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_potenziali_2006.png""}",,"[{""name"":""vgeo_canneti_potenziali_2006"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti rilevati (1971),ac_023_1_v1_0_rive_laghi_canneti_rilevati_1971,1892,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_1971.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_1971.png""}",,"[{""name"":""vgeo_canneti_rilevati_1971"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti rilevati (1983),ac_023_1_v1_0_rive_laghi_canneti_rilevati_1983,1893,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_1983.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_1983.png""}",,"[{""name"":""vgeo_canneti_rilevati_1983"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti rilevati (2000),ac_023_1_v1_0_rive_laghi_canneti_rilevati_2000,1894,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2000.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2000.png""}",,"[{""name"":""vgeo_canneti_rilevati_2000"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti rilevati (2003),ac_023_1_v1_0_rive_laghi_canneti_rilevati_2003,1895,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2003.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2003.png""}",,"[{""name"":""vgeo_canneti_rilevati_2003"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Rive laghi - Canneti,Canneti rilevati (2020),ac_023_1_v1_0_rive_laghi_canneti_rilevati_2020,1896,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_023_1_v1_0_rive_laghi_canneti.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2020.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_023_1_v1_0/ac_023_1_v1_0_rive_laghi_canneti_rilevati_2020.png""}",,"[{""name"":""vgeo_canneti_rilevati_2020"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Zone di protezione delle acque sotterranee,Indicative,ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative,621,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_131_1_v1_2_zone_protezione_acque_sotterranee.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_131_1_v1_2/ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_131_1_v1_2/ch_131_1_v1_2_zone_protezione_acque_sotterranee_indicative.png""}",,"[{""name"":""vgeo_zone_protezione_indicative"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Zone di protezione delle acque sotterranee,Validate,ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate,121,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_131_1_v1_2_zone_protezione_acque_sotterranee.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_131_1_v1_2/ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_131_1_v1_2/ch_131_1_v1_2_zone_protezione_acque_sotterranee_validate.png""}",,"[{""name"":""vgeo_zone_protezione"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Zone di protezione ittica,Zone di protezione ittica,ac_064_1_v1_0_zone_protezione_ittica_,1616,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_064_1_v1_0_zone_protezione_ittica.html,,,,"{""disclaimer"":""Il geodato ha carattere puramente indicativo: fanno stato le descrizioni ufficiali contenute nelle rispettive basi legali."",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_064_1_v1_0/ac_064_1_v1_0_zone_protezione_ittica_.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_064_1_v1_0/ac_064_1_v1_0_zone_protezione_ittica_.png""}",,"[{""name"":""vgeo_zone_protezione_ittica_linee"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""vgeo_zone_protezione_ittica_poligoni"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Zone di tranquillità per la fauna selvatica,Tipi di sentieri,ch_195_1_v2_1_zone_tranquillita_selvaggina_tipi_sentieri,1555,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_195_1_v2_1_zone_tranquillita_selvaggina.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_195_1_v2_1/ch_195_1_v2_1_zone_tranquillita_selvaggina_tipi_sentieri.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_195_1_v2_1/ch_195_1_v2_1_zone_tranquillita_selvaggina_tipi_sentieri.png""}",,"[{""name"":""vgeo_tipi_sentieri"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Protezione della natura e del paesaggio,Protezione della natura e del paesaggio > Protezione della natura e del paesaggio > Zone di tranquillità per la fauna selvatica,Zone di tranquillità,ch_195_1_v2_1_zone_tranquillita_selvaggina_zone_tranquillita,1556,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_195_1_v2_1_zone_tranquillita_selvaggina.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_195_1_v2_1/ch_195_1_v2_1_zone_tranquillita_selvaggina_zone_tranquillita.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_195_1_v2_1/ch_195_1_v2_1_zone_tranquillita_selvaggina_zone_tranquillita.png""}",,"[{""name"":""vgeo_zone_tranquillita"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Acqua - Piano sinottico,ti_034_1_v1_0_carta_pericoli_gradi_a_piano_sinottico,2254,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_piano_sinottico.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_piano_sinottico.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_piano_sinottico"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Alluvionamento corsi d'acqua minori,ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_minore,1413,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_minore.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_minore.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_alluvionamento_corso_acqua_m"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Alluvionamento corsi d'acqua principali,ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_principale,1414,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_principale.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_alluvionamento_corso_acqua_principale.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_alluvionamento_corso_acqua_p"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Erosione di sponda,ti_034_1_v1_0_carta_pericoli_gradi_a_erosione_sponda,1411,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_erosione_sponda.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_erosione_sponda.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_erosione_sponda"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Esondazione lago,ti_034_1_v1_0_carta_pericoli_gradi_a_esondazione_lago,1410,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_esondazione_lago.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_esondazione_lago.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_esondazione_lago"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Flusso di detrito,ti_034_1_v1_0_carta_pericoli_gradi_a_flusso_detrito,1412,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_flusso_detrito.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_flusso_detrito.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_flusso_detrito"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Acqua,Ruscellamento superficiale,ti_034_1_v1_0_carta_pericoli_gradi_a_ruscellamento_superficiale,1419,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_ruscellamento_superficiale.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_a_ruscellamento_superficiale.png""}",,"[{""name"":""vgeo_gradi_pericolo_a_ruscellamento_superficiale"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Crollo,Caduta sassi o blocchi,ti_034_1_v1_0_carta_pericoli_gradi_c_caduta_sassi_blocchi,1422,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_caduta_sassi_blocchi.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_caduta_sassi_blocchi.png""}",,"[{""name"":""vgeo_gradi_pericolo_c_caduta_sassi_blocchi"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Crollo,Crollo - Piano sinottico,ti_034_1_v1_0_carta_pericoli_gradi_c_piano_sinottico,2256,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_piano_sinottico.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_piano_sinottico.png""}",,"[{""name"":""vgeo_gradi_pericolo_c_piano_sinottico"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Crollo,Crollo - arretramento d'orlo,ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_arretramento_orlo,1421,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_arretramento_orlo.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_arretramento_orlo.png""}",,"[{""name"":""vgeo_gradi_pericolo_c_arretramento_orlo"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Crollo,Crollo di roccia o frana,ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_roccia_frana,1415,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_roccia_frana.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_c_crollo_roccia_frana.png""}",,"[{""name"":""vgeo_gradi_pericolo_c_crollo_roccia_frana"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Scivolamento,Colata detritica di versante,ti_034_1_v1_0_carta_pericoli_gradi_s_colata_detritica_versante,1420,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_s_colata_detritica_versante.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_s_colata_detritica_versante.png""}",,"[{""name"":""vgeo_gradi_pericolo_s_colata_detritica_versante"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
Rischi naturali,Rischi naturali > Rischi naturali > Carta dei pericoli - Gradi > Scivolamento,Scivolamento - Piano sinottico,ti_034_1_v1_0_carta_pericoli_gradi_s_piano_sinottico,2255,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_034_1_v1_0_carta_pericoli_gradi.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_s_piano_sinottico.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_034_1_v1_0/ti_034_1_v1_0_carta_pericoli_gradi_s_piano_sinottico.png""}",,"[{""name"":""vgeo_gradi_pericolo_s_piano_sinottico"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
